id,education,marriage,income,is_local,apply_amount,overdue_amount,credit_amount,overdue_months,overdue_number,extened_number,advanced_number,state
16285,1,2,3,1,500,0,20592,7,1,0,0,0
16286,2,1,4,0,2600,0,3500,17,0,0,0,0
16287,1,2,2,1,5000,0,38400,5,0,0,0,0
16288,4,1,2,1,130000,0,130000,0,0,0,0,0
16289,1,2,3,1,0,0,0,0,0,0,0,0
16290,1,2,3,1,0,0,0,0,0,0,0,0
16291,1,1,3,1,600,0,9398,6,1,0,0,0
16292,4,3,2,0,500,0,4639,0,0,0,0,0
16293,4,2,2,1,0,0,0,18,0,0,0,0
16294,1,2,3,1,1800,0,21671,6,0,0,0,0
16295,1,1,4,0,1200,0,292896,6,0,0,0,0
16296,1,1,3,1,410000,0,410000,2,0,0,0,0
16297,1,1,4,1,876,0,62217,2,0,0,0,0
16298,1,1,5,1,5080,0,10000,1,0,0,0,0
16299,1,1,4,0,9600,0,9600,0,0,0,0,0
16300,1,1,4,1,3400,0,15400,0,1,0,0,0
16301,1,1,4,1,500,0,32659,31,0,0,0,0
16302,4,1,3,0,2000,0,10052,1,0,0,0,0
16303,1,1,4,0,1000,0,23900,1,0,0,0,0
16304,1,1,3,1,700,0,16350,2,1,0,0,1
16305,1,1,5,1,1000,0,27000,1,0,0,0,0
16306,1,1,4,1,4800,0,4800,15,0,0,0,0
16307,1,1,3,0,715,0,5668,1,1,0,0,0
16308,1,1,3,0,2000,0,35700,7,0,0,0,0
16309,1,1,4,1,4000,0,474000,10,0,0,0,0
16310,1,1,4,1,4300,0,4300,27,0,0,0,0
16311,4,1,3,1,1500,0,59400,0,0,0,0,0
16312,1,1,4,1,700,0,17500,1,0,0,0,0
16313,1,1,4,0,640,0,146290,0,0,0,0,0
16314,1,3,5,1,1000,0,11600,0,0,0,0,0
16315,1,2,2,1,500,0,31714,0,0,0,0,0
16316,1,2,3,1,1000,0,23000,0,0,0,0,0
16317,1,2,4,0,12000,0,486230,1,0,0,0,0
16318,1,2,4,1,0,0,0,26,0,0,0,0
16319,2,1,4,1,2000,0,140000,13,3,0,0,0
16320,1,1,4,0,1000,0,48216,1,0,0,0,0
16321,1,1,5,0,2300,0,7300,5,0,0,0,0
16322,1,1,3,1,5000,0,0,0,1,0,0,0
16323,4,1,3,0,0,0,0,0,0,0,0,0
16324,1,1,3,1,1500,0,5138,0,0,0,0,0
16325,2,2,3,0,6000,0,6000,8,0,0,0,0
16326,1,1,5,0,740000,0,740000,0,0,0,0,0
16327,2,1,5,1,4700,0,4700,6,0,0,0,0
16328,1,2,4,0,10000,0,10000,0,0,0,0,0
16329,1,1,4,1,2300,0,64488,4,2,0,0,0
16330,1,2,3,1,691,0,468854,0,0,0,0,0
16331,1,2,3,0,0,0,0,34,0,0,0,0
16332,1,2,4,0,0,0,0,0,0,0,0,0
16333,1,2,3,0,500,0,24200,17,1,0,0,0
16334,1,1,4,0,8500,0,8500,12,0,0,0,0
16336,2,2,4,0,2000,0,14000,1,0,0,0,0
16337,2,2,4,1,2498,0,36798,0,0,0,0,0
16338,2,1,5,1,6500,0,6500,4,0,0,0,0
16339,1,1,3,0,0,0,0,6,0,0,0,0
16340,1,1,3,0,1590,0,122250,2,0,0,0,0
16341,1,1,3,1,1000,0,19330,3,0,0,0,0
16342,1,2,3,1,50,0,438850,0,0,0,0,0
16343,1,1,3,1,0,0,0,23,0,0,0,0
16344,1,2,3,0,500,0,9400,0,1,0,0,0
16345,1,2,3,1,4000,0,4000,23,1,0,0,0
16346,2,2,3,1,500,0,2090,12,8,0,0,0
16347,4,1,4,1,500,0,2000,0,0,0,0,1
16348,2,2,3,0,2000,0,16000,4,0,0,0,0
16349,1,1,4,1,1500,48,2000,1,0,0,0,0
16350,2,1,4,0,0,0,0,0,0,0,0,0
16351,4,2,2,1,2000,0,10000,0,0,0,0,0
16352,4,2,3,1,440000,0,440000,0,0,0,0,0
16353,4,2,5,0,2000,0,327000,0,0,0,0,0
16354,4,2,2,1,450000,0,450000,0,0,0,0,0
16355,4,2,4,1,2000,0,37000,0,0,0,0,0
16356,1,1,3,0,1100,0,32281,0,0,0,0,0
16357,4,1,4,1,1500,0,4100,12,0,0,0,0
16358,4,1,6,1,25000,0,300000,12,0,0,0,0
16359,4,1,4,0,30,0,79807,3,0,0,0,0
16360,4,2,2,1,0,0,0,0,0,0,0,1
16361,4,2,3,1,2300,0,25300,0,0,0,0,0
16362,1,2,2,0,1000,0,5288,5,1,0,0,0
16363,4,2,3,1,0,0,0,0,0,0,0,0
16364,4,1,6,1,1000,0,82900,1,0,0,0,0
16365,4,1,4,1,500,0,226900,1,0,0,0,0
16366,1,1,3,1,55000,0,1000000,10,2,0,0,0
16367,2,1,4,0,8000,0,82760,0,0,0,0,0
16368,1,2,3,0,5000,0,5000,9,0,0,0,0
16369,1,1,4,1,2000,0,23250,0,0,0,0,0
16370,4,1,4,1,3500,0,22811,1,0,0,0,0
16371,1,2,3,0,34000,0,34000,19,0,0,0,0
16372,1,3,3,0,1000,0,10300,0,1,0,0,0
16373,1,1,4,0,0,0,0,22,0,0,0,0
16374,1,1,4,0,666,0,8816,17,0,0,0,0
16375,1,1,3,0,125,0,397230,25,2,0,0,0
16376,1,2,3,1,0,0,0,9,0,0,0,1
16377,1,1,4,1,500,0,274900,7,1,0,0,0
16378,1,2,2,1,3000,0,7000,0,0,0,0,0
16379,2,3,5,1,0,0,0,6,0,0,0,0
16380,1,2,3,0,0,0,0,0,0,0,0,0
16381,1,1,4,0,561,0,51789,10,1,0,0,0
16382,1,2,4,0,2900,0,100600,0,0,0,0,0
16383,1,2,3,0,910,0,1930,0,0,0,0,0
16384,1,2,3,0,0,0,0,0,0,0,0,0
16385,1,1,4,1,528,0,19928,27,0,0,0,0
16386,1,1,3,0,538,0,50278,1,0,0,0,0
16387,1,1,4,1,3000,0,3000,0,0,0,0,0
16388,1,2,3,1,1500,0,1600,4,1,0,0,1
16389,1,2,3,0,0,0,0,9,0,0,0,0
16391,1,1,4,0,1000,0,117060,11,0,1,0,0
16392,1,2,3,1,0,0,0,0,0,0,0,0
16393,1,2,4,0,300000,0,0,17,0,0,0,0
16394,1,2,3,0,0,0,0,14,0,0,0,0
16395,4,3,5,0,511,0,230909,1,0,0,0,0
16396,2,1,5,0,10000,0,59100,0,0,0,0,0
16397,4,1,7,1,300,20,564112,5,1,0,0,0
16398,4,1,4,1,100000,0,100000,0,0,0,0,0
16399,1,1,4,1,600,0,147700,2,0,0,0,0
16400,1,1,5,1,10000,0,22000,8,0,0,0,0
16401,1,1,3,1,1000,0,5464,1,1,0,0,0
16402,4,2,3,1,1200,0,4931,10,0,0,0,0
16403,2,2,3,1,10000,0,446284,10,7,0,0,0
16404,1,2,2,1,0,0,0,0,0,0,0,0
16405,4,2,4,0,0,0,0,0,0,0,0,0
16406,1,1,3,0,500,0,44500,24,0,0,0,0
16407,1,1,3,1,1000,0,1000,4,0,0,0,0
16408,1,2,4,1,0,0,0,53,0,0,0,0
16409,2,1,4,0,2500,0,42600,1,0,0,0,1
16410,4,1,4,0,400,0,492000,9,0,0,0,0
16411,2,1,2,1,910,161,5210,4,0,0,0,0
16412,4,1,4,0,69,0,0,1,2,0,0,0
16413,1,2,3,1,2499,0,102499,1,0,0,0,0
16414,1,1,4,0,83,0,1000,10,8,0,0,0
16415,1,2,3,1,10000,0,10000,2,0,0,0,0
16416,1,1,3,0,5000,0,10000,0,0,0,0,0
16417,1,1,4,1,1000,0,118856,3,0,0,0,0
16418,1,2,4,1,30,0,50114,6,0,0,0,0
16419,1,2,3,0,4088,0,4088,16,0,0,0,0
16420,1,2,2,1,1500,0,16416,6,0,0,0,0
16422,1,1,4,0,500,0,8900,0,0,0,0,0
16423,1,1,3,0,0,0,0,1,0,0,0,1
16424,4,1,4,1,0,0,0,0,0,0,0,0
16425,1,1,3,1,1456,0,42453,5,0,0,0,1
16426,4,1,7,0,510000,0,510000,7,0,0,0,0
16427,1,2,3,1,0,0,0,3,0,0,0,0
16428,4,2,3,1,2900,0,15900,0,0,0,0,0
16429,1,1,3,1,4600,0,4600,4,0,0,0,0
16430,1,1,3,0,27000,28,0,17,0,0,0,0
16431,2,2,3,0,4300,0,224300,12,0,0,0,0
16432,2,1,3,0,10000,0,10000,16,0,0,0,0
16433,2,1,3,1,1041,0,79713,1,0,0,0,0
16434,3,1,5,0,2120,0,999116,0,0,0,0,0
16435,4,2,4,1,3750,0,23000,0,0,0,0,0
16436,3,2,3,1,89,0,51090,0,0,0,0,0
16437,1,1,3,1,2400,0,2400,2,0,0,0,0
16438,1,1,4,1,190000,0,0,20,1,0,0,0
16439,1,1,4,0,60,0,31790,1,0,0,0,0
16440,1,2,2,0,2000,0,11500,5,0,0,0,1
16441,1,1,4,1,600,0,15700,17,0,0,0,0
16442,1,1,3,0,1500,0,16000,0,0,0,0,0
16443,1,1,4,1,0,0,0,8,0,0,0,0
16444,1,1,3,1,168,0,75508,2,0,0,0,0
16445,2,1,4,1,900,0,2083,25,0,0,0,0
16446,2,1,4,0,1026,0,34576,2,0,0,0,0
16447,2,1,3,0,300,0,94600,5,2,0,0,0
16448,2,1,3,0,500,0,699077,1,0,0,0,0
16449,1,1,3,1,1000,0,50666,1,0,0,0,0
16450,4,3,2,1,30000,0,30000,6,0,0,0,0
16451,1,2,3,0,0,0,0,0,0,0,0,0
16452,1,2,3,1,6000,0,6000,0,1,0,0,0
16453,1,1,4,0,174,0,106931,0,0,0,0,0
16454,1,1,3,1,2000,0,38093,0,0,0,0,1
16455,3,1,3,1,910,0,1787611,5,0,0,0,0
16456,1,1,3,0,3688,0,46000,4,0,0,0,0
16457,1,2,2,0,1500,0,13588,0,0,0,0,1
16458,1,1,4,1,1000,0,1000,4,0,0,0,0
16459,1,1,4,0,0,0,0,6,0,0,0,1
16460,2,2,2,1,1500,0,31600,4,1,0,0,0
16461,1,1,4,1,1000,0,10326,0,0,0,0,0
16462,1,1,3,0,100000,0,340000,0,2,0,0,0
16463,4,2,5,1,730,0,4200,0,0,0,0,0
16464,1,1,3,1,50000,0,0,8,0,0,0,0
16465,1,1,4,1,900,0,14997,23,0,0,0,0
16466,4,1,3,1,50000,0,0,0,0,0,0,0
16467,1,2,3,1,2800,0,7800,12,0,0,0,0
16468,1,1,4,1,10,0,38554,1,0,0,0,0
16469,1,1,4,0,0,0,0,0,0,0,0,0
16470,4,2,2,0,0,0,0,0,0,0,0,0
16471,4,1,5,0,1300,0,3300,0,0,0,0,0
16472,1,1,3,1,20000,0,270000,0,0,0,0,0
16473,1,2,3,1,5000,0,5000,14,0,0,0,0
16474,1,2,2,0,500,0,15350,0,0,0,0,0
16475,2,1,5,1,1100,0,315800,18,0,0,0,0
16476,2,2,4,0,700,0,29222,6,0,0,0,0
16477,1,1,3,0,1000,49,7300,41,0,0,0,0
16478,1,1,3,1,1500,0,3800,8,0,0,0,0
16479,1,2,3,1,500,0,21900,0,0,0,0,0
16480,1,1,4,0,2518,0,20518,0,0,0,0,0
16481,1,1,3,1,566,0,21333,2,0,0,0,1
16482,1,3,2,0,3000,0,63700,10,0,0,0,0
16483,2,1,6,0,1000,0,43000,19,0,0,0,0
16484,2,1,5,1,600,0,6888,0,0,0,0,0
16485,1,1,4,0,1183,0,16600,1,0,0,0,0
16486,1,1,3,1,600,0,6898,0,0,0,0,0
16487,4,1,4,1,2500,0,300000,4,0,0,0,0
16488,4,2,4,1,70,0,75310,10,0,0,0,0
16489,1,1,3,0,75000,0,0,0,0,0,0,0
16490,1,2,3,0,200,0,26059,17,0,0,0,0
16491,4,1,2,1,2298,0,26328,0,0,0,0,1
16492,1,1,3,1,1000,0,8600,0,1,0,0,0
16493,1,1,3,1,0,0,0,8,0,0,0,0
16494,2,1,7,0,28000,0,28000,0,0,0,0,0
16495,4,1,4,1,3000,0,68600,0,1,0,0,0
16496,1,2,2,0,0,0,0,0,0,0,0,1
16497,2,2,3,1,500,0,62027,0,0,0,0,0
16498,1,2,3,0,500,0,5200,4,0,0,0,0
16499,1,1,4,0,5000,0,5000,7,0,0,0,0
16500,1,2,2,1,3788,0,0,11,0,0,0,0
16501,1,2,3,1,1039,0,1039,8,0,0,0,0
16502,1,1,3,1,0,0,0,4,0,0,0,0
16503,1,2,3,0,790,0,22920,0,0,0,0,0
16504,4,1,3,1,2600,0,2600,2,1,0,0,0
16506,4,1,2,1,2200,0,0,0,2,0,0,1
16507,1,1,4,1,3280,0,13280,1,0,0,0,0
16508,1,1,3,1,2000,0,2000,3,0,0,0,1
16509,4,1,3,0,2683,0,32999,8,1,0,0,0
16510,1,1,4,1,550,0,121480,1,0,0,0,0
16511,1,1,4,1,0,0,0,12,0,0,0,0
16512,1,1,4,1,1000,0,1000,4,0,0,0,0
16513,1,1,4,1,500,0,27695,28,0,0,0,0
16514,1,1,4,1,0,0,0,18,1,0,0,0
16515,4,2,3,1,1001,0,3000,0,1,0,0,0
16516,1,2,4,1,2700,0,9700,1,0,0,0,0
16517,1,2,3,1,5665,0,19665,2,0,0,0,0
16518,2,1,4,1,990,0,83320,0,0,0,0,0
16519,1,2,3,0,500,0,44900,5,1,0,0,0
16520,1,1,4,1,14000,0,14000,0,0,0,0,0
16521,1,3,4,0,400000,0,400000,1,0,0,0,0
16522,2,2,3,1,3000,0,511000,0,0,0,0,0
16523,4,1,3,1,0,0,0,0,0,0,0,0
16524,1,1,5,0,500,0,22480,42,1,0,0,0
16525,1,2,3,1,100,0,38300,2,0,0,0,0
16526,1,2,3,1,500,0,25400,1,0,0,0,0
16527,2,2,3,0,4000,0,4000,28,0,0,0,0
16528,1,2,2,0,500,0,31350,0,0,0,0,0
16529,4,2,3,0,500,0,13193,13,0,0,0,0
16530,1,1,4,0,2400,0,3500,0,0,0,0,0
16531,2,2,3,1,2873,0,10519,3,0,0,0,0
16532,4,1,3,1,2340,0,0,0,0,0,0,0
16533,1,2,3,1,3900,0,98900,1,0,0,0,0
16534,4,2,3,1,5400,0,5400,0,0,0,0,0
16535,1,1,3,0,4000,0,12000,0,0,0,0,0
16536,1,1,4,1,696,0,16600,4,0,0,0,0
16537,1,1,4,1,1500,0,12624,8,0,0,0,0
16538,4,2,3,1,168,0,0,0,0,0,0,0
16539,1,1,5,0,950,0,228727,9,2,0,0,0
16540,1,2,3,0,800,0,55827,0,0,0,0,0
16541,2,2,3,1,400000,0,400000,0,0,0,0,0
16542,1,2,4,1,3400,0,18000,1,0,0,0,1
16543,1,1,4,0,5000,0,25800,0,0,0,0,0
16544,1,2,3,0,910,0,4910,11,0,0,0,0
16545,1,1,4,1,1000,0,198550,0,0,0,0,0
16546,2,1,4,1,15000,0,0,0,0,0,0,0
16547,4,1,2,1,1000,0,1200,16,0,0,0,1
16548,2,1,3,1,1000,0,6025,0,0,0,0,1
16549,2,2,4,0,500,0,136251,0,0,0,0,0
16550,1,2,4,1,83,0,10540,6,0,0,0,0
16551,4,1,2,1,0,0,0,5,0,0,0,1
16552,1,1,4,1,2000,0,2000,0,0,0,0,0
16553,2,1,5,1,1500,0,8118,0,0,0,0,1
16554,2,2,4,1,1400,0,5500,8,0,0,0,0
16555,1,1,4,0,2500,0,10500,11,0,0,0,0
16556,1,3,2,1,89460,0,0,0,1,0,0,0
16557,1,1,4,1,0,0,0,1,0,0,0,0
16558,4,1,5,0,2249,0,189249,0,0,0,0,0
16559,4,1,4,0,0,0,0,2,0,0,0,0
16560,1,2,3,1,0,0,0,0,0,0,0,1
16561,4,1,3,0,38000,0,218000,0,0,0,0,0
16562,1,1,4,1,110,0,12124,2,0,0,0,0
16563,2,2,4,1,1000,0,47700,10,0,0,0,0
16564,1,1,3,0,6000,0,6000,27,0,0,0,0
16565,2,2,3,0,168,0,32822,19,0,0,0,0
16566,1,1,4,0,5000,0,76100,0,1,0,0,0
16567,1,2,3,1,4663,0,4663,6,0,0,0,0
16568,1,1,4,0,1599,0,0,2,1,0,0,0
16569,1,1,4,1,500,0,5500,20,1,0,0,0
16570,1,2,3,0,18000,0,18000,0,0,0,0,0
16571,1,2,2,1,168,0,4471,0,0,0,0,0
16572,3,1,4,0,0,0,0,0,0,0,0,0
16573,4,1,3,0,1000,0,18500,0,0,0,0,0
16574,2,1,4,0,21000,0,21000,3,0,0,0,0
16575,4,2,4,1,2800,0,47700,1,0,0,0,0
16576,4,1,5,0,1000,0,12400,41,0,0,0,0
16577,4,2,2,0,2000,0,2000,0,0,0,0,0
16578,4,1,2,0,0,0,0,1,0,0,0,0
16579,1,1,4,0,500,39,38800,13,4,0,0,0
16580,2,1,5,1,5000,0,5000,0,0,0,0,0
16581,4,1,3,1,2500,0,15100,0,0,0,0,0
16582,1,1,4,0,10000,0,28000,16,0,0,0,1
16583,1,2,3,1,1000,0,3000,0,0,0,0,0
16584,1,2,2,1,168,0,42500,6,1,0,0,0
16585,1,2,4,1,4200,0,20200,0,0,0,0,1
16586,4,1,2,1,1000,0,1000,0,0,0,0,0
16587,1,1,3,1,0,0,0,24,0,0,0,0
16588,1,2,3,0,500,0,17290,32,0,0,0,0
16589,4,1,3,1,1000,0,25000,0,0,0,0,0
16590,1,2,3,0,1000,0,12200,5,0,0,0,0
16591,2,1,5,0,1900,0,12300,2,0,0,0,0
16592,4,1,5,0,748,0,301240,2,0,0,0,0
16593,2,3,4,0,200,0,91400,0,0,0,0,0
16594,1,1,3,0,300,0,81843,15,1,0,0,0
16595,4,1,3,1,1000,0,47896,0,0,0,0,0
16596,1,1,4,1,400,0,35090,8,0,0,0,0
16597,1,2,2,1,500,0,33221,0,0,0,0,0
16598,1,1,4,1,0,0,0,14,0,0,0,0
16599,1,1,4,1,27000,0,45000,1,0,0,0,0
16600,1,1,2,1,500,0,25150,0,0,0,0,0
16601,1,1,4,1,919,0,919,33,0,0,0,0
16602,1,1,4,0,910,0,12000,0,0,0,0,0
16603,1,1,3,0,42000,0,0,1,0,0,0,0
16604,1,1,4,1,1000,0,38536,0,0,0,0,0
16605,1,1,3,0,1580,0,50980,0,0,0,0,0
16606,1,2,4,1,910,0,2092,0,0,0,0,0
16607,1,2,3,1,1850,0,1850,0,1,0,0,0
16608,1,2,3,1,76000,0,76000,0,0,0,0,0
16609,1,2,3,1,1200,0,3200,0,0,0,0,0
16610,1,1,4,1,1000,0,37595,15,0,0,0,0
16611,2,2,3,0,0,0,0,0,0,0,0,0
16612,1,1,5,0,1274,100,26304,29,0,0,0,0
16613,1,1,3,1,2000,0,2000,15,1,0,0,0
16614,4,1,7,1,10000,0,260000,18,0,0,0,0
16615,4,2,2,0,14400,0,14400,0,0,0,0,0
16616,4,1,4,0,5000,0,5000,12,0,0,0,0
16617,2,2,2,1,0,0,0,0,0,0,0,0
16618,1,1,3,1,900,0,12200,3,0,0,0,0
16619,4,1,3,1,100000,0,269500,1,0,0,0,1
16620,4,1,3,1,0,0,0,1,0,0,0,0
16621,4,1,2,1,0,0,0,0,0,0,0,0
16622,1,1,4,1,0,0,0,1,0,0,0,0
16623,1,1,4,1,888,0,109500,1,0,0,0,0
16624,1,2,3,1,1000,0,20680,1,0,0,0,0
16625,1,1,4,1,2500,0,2500,0,0,0,0,0
16626,4,2,4,1,1299,0,0,5,0,0,0,0
16627,2,2,3,1,50000,0,50000,0,0,0,0,0
16628,1,1,4,1,8000,0,68800,0,0,0,0,0
16629,4,1,5,1,3000,0,0,0,0,0,0,0
16630,1,3,3,1,580,0,196600,6,0,0,0,0
16631,2,2,3,1,1300,0,13300,1,0,0,0,0
16632,1,1,4,1,0,0,0,0,0,0,0,0
16633,4,2,3,0,0,0,0,0,0,0,0,0
16634,1,1,4,1,910,0,32900,9,0,0,0,0
16635,1,1,3,1,0,0,0,26,0,0,0,0
16636,1,1,4,1,372,0,31488,37,0,0,0,0
16637,1,2,3,1,1500,0,53500,7,0,0,0,0
16638,1,1,4,0,950,103,91125,27,0,0,0,1
16639,1,1,4,1,3000,0,10800,0,0,0,0,0
16640,1,1,3,1,1800,0,53800,1,1,0,0,0
16641,2,1,5,0,510,0,100302,4,1,0,0,0
16642,1,1,5,0,919,0,1663,0,0,0,0,1
16643,2,1,5,0,1,0,23134,19,13,0,0,0
16644,1,1,3,0,2000,0,50500,7,0,0,0,0
16645,1,1,4,0,120000,0,120000,19,1,0,0,0
16646,4,1,6,1,0,0,0,0,0,0,0,0
16647,1,1,2,0,1000,0,28000,0,0,0,0,0
16648,1,2,3,0,1100,0,38349,0,1,0,0,0
16649,4,1,5,0,826,0,165826,2,0,0,0,0
16650,1,1,4,0,0,0,0,24,0,0,0,0
16651,1,1,3,0,3800,0,21500,2,0,0,0,0
16652,4,1,4,1,695,0,7694,7,0,0,0,0
16653,2,1,5,0,6000,0,98600,20,0,0,0,0
16654,1,1,4,1,2500,0,6000,25,0,0,0,0
16655,1,2,3,0,380000,0,380000,2,0,0,0,0
16656,1,1,3,0,500,0,56021,1,0,0,0,0
16657,1,1,3,1,2000,0,28400,0,0,0,0,0
16658,2,1,5,0,900,0,65810,0,0,0,0,0
16659,1,1,3,1,0,0,0,0,0,0,0,0
16660,2,1,4,1,600,0,5300,10,0,0,0,0
16661,1,1,3,1,2500,0,23900,2,0,0,0,1
16662,1,1,4,0,30000,0,55000,14,0,0,0,0
16663,1,2,4,0,17000,0,67000,0,0,0,0,1
16664,1,1,4,1,3995,0,3995,4,1,0,1,0
16665,1,1,4,1,980,0,569766,1,0,0,0,0
16666,2,1,4,1,1500,0,53200,4,0,0,0,0
16667,1,1,4,1,1092,0,409646,26,0,0,0,0
16668,1,1,4,0,77000,0,100000,32,1,0,0,0
16669,1,2,3,0,0,0,0,0,0,0,0,0
16670,1,1,4,1,20000,0,0,0,1,0,0,0
16671,1,1,5,0,13500,0,13500,21,0,0,0,0
16672,1,1,3,0,3000,0,11300,0,0,0,0,0
16673,2,1,5,1,700,0,196998,0,0,0,0,0
16674,1,2,3,1,0,0,0,1,0,0,0,0
16675,3,1,5,1,0,0,0,0,0,0,0,0
16676,1,2,3,0,500,0,0,0,0,0,0,0
16677,1,2,2,1,5000,0,5000,5,0,0,0,0
16678,4,1,3,1,500,0,43154,0,0,0,0,0
16679,1,2,4,1,0,0,0,0,0,0,0,0
16680,2,2,3,1,3220,0,8720,0,0,0,0,0
16681,1,2,3,1,7000,0,16700,0,0,0,0,0
16682,4,2,4,0,2399,0,18255,1,0,0,0,0
16683,2,1,4,1,2250,0,12250,0,0,0,0,0
16684,2,2,3,1,1785,0,45995,0,0,0,0,0
16685,1,1,4,1,168,0,3000,21,0,0,0,0
16686,1,2,2,0,2300,0,10300,2,0,0,0,0
16687,4,1,6,1,3900,0,118400,0,0,0,0,0
16688,1,1,3,0,1274,0,18133,12,0,0,0,0
16689,1,2,3,1,6500,0,6500,25,0,0,0,0
16690,1,2,4,0,4600,0,20600,19,0,0,0,0
16691,1,2,3,1,500,0,4000,6,7,0,0,0
16692,1,2,3,1,1400,0,3700,13,2,0,0,0
16693,4,2,3,0,2298,0,900000,0,0,0,0,0
16694,2,1,3,0,888,0,11000,0,0,0,0,0
16695,1,2,2,1,668,0,17217,1,0,0,0,1
16696,1,2,2,1,1500,0,12859,0,0,0,0,1
16697,1,1,3,0,1699,0,230000,0,0,0,0,1
16698,1,2,3,1,1683,0,13800,5,0,0,0,0
16699,1,1,4,1,30,0,25000,4,0,0,0,0
16700,2,1,5,0,1000,0,463400,0,1,0,0,0
16701,1,2,3,1,4000,0,83900,7,0,0,0,1
16702,1,1,3,0,5000,0,57600,10,1,0,0,0
16703,1,1,3,0,0,0,0,4,0,0,0,0
16704,2,1,3,0,588,0,32662,2,1,0,0,0
16705,1,1,4,1,0,0,0,0,0,0,0,0
16706,1,2,3,1,0,0,0,19,0,0,0,0
16707,1,1,3,0,7400,0,117400,0,1,0,0,0
16709,1,3,3,1,500,0,21999,4,0,0,0,0
16710,1,1,4,1,2000,0,272000,10,1,0,0,0
16711,1,1,4,1,128,0,23000,9,1,0,0,0
16712,1,3,4,0,1300,0,72200,4,0,0,0,0
16713,1,2,2,1,44800,0,0,3,0,0,0,0
16714,2,2,3,0,500,0,4700,0,1,0,0,0
16715,2,1,4,1,2199,0,110000,1,1,0,0,0
16716,2,1,4,1,0,0,0,16,0,0,0,0
16717,1,1,4,1,2500,0,70100,0,0,0,0,0
16718,1,1,3,1,1000,0,186000,1,1,0,0,0
16719,4,2,4,0,368,0,3000,2,2,0,0,1
16720,2,1,3,0,2500,0,8500,1,0,0,0,0
16721,1,2,3,1,500,0,7935,2,0,0,0,0
16722,4,2,4,0,2500,0,29000,1,0,0,0,0
16723,1,1,4,1,3000,0,18000,2,1,0,0,0
16724,2,1,3,0,1000,0,33100,16,0,0,0,0
16725,1,1,4,0,0,0,0,0,0,0,0,0
16726,1,2,4,0,7000,0,0,15,0,0,0,0
16727,1,2,3,1,0,0,0,10,0,0,0,0
16728,2,1,4,1,14900,0,464900,13,3,0,0,0
16729,1,1,3,0,46900,0,116900,3,0,0,0,0
16730,1,1,5,0,2000,0,137980,7,1,0,0,0
16731,1,2,4,0,2000,0,2000,10,0,0,0,0
16732,1,3,5,0,888,0,0,14,1,0,0,0
16733,2,1,5,0,2000,0,197300,1,0,0,0,0
16734,2,2,4,1,168,0,10265,29,0,0,0,0
16735,1,1,4,1,6000,0,6000,31,0,0,0,0
16736,1,2,3,1,1000,0,9000,9,0,0,0,0
16737,1,2,3,0,4500,0,9800,4,0,0,0,0
16738,4,2,3,0,2590,0,266575,2,1,0,0,0
16739,2,2,2,1,660,0,9100,0,0,0,0,0
16740,1,1,2,0,2000,0,7784,0,0,0,0,0
16741,1,1,3,0,910,0,9828,6,0,0,0,1
16742,4,1,4,1,1350,0,13450,0,0,0,0,0
16743,2,2,3,1,0,0,0,47,0,0,0,0
16744,4,1,3,1,2000,0,6700,23,0,0,0,0
16745,4,1,7,1,5100,0,1125100,2,0,0,0,0
16746,2,1,5,1,1200,0,4600,0,0,0,0,0
16747,4,2,4,0,1250,101,22648,8,0,0,0,0
16748,4,2,4,0,1000,0,1400,2,0,0,0,0
16749,4,1,6,0,960000,0,960000,0,0,0,0,0
16750,1,2,2,0,6000,0,6000,11,0,0,0,0
16751,4,1,5,1,3000,0,8000,0,0,0,0,0
16752,1,2,3,1,2000,0,27500,1,0,0,0,0
16753,1,2,3,1,500,0,28984,10,0,0,0,0
16754,1,2,3,1,550,0,13600,0,0,0,0,0
16755,2,1,4,1,5000,0,38700,1,0,0,0,0
16756,3,2,4,0,0,0,0,0,0,0,0,0
16757,2,2,3,0,5000,0,16000,9,0,0,0,0
16758,1,1,3,1,5150,0,20150,0,0,0,0,0
16759,1,1,3,1,0,0,0,7,0,0,0,1
16760,1,1,4,0,2500,0,28450,9,0,0,0,0
16761,2,1,5,0,600,0,48957,0,0,0,0,0
16762,1,1,4,1,5525,0,35525,1,0,0,0,0
16763,4,2,3,1,2000,0,0,5,0,0,0,0
16764,1,2,3,1,500,0,15000,0,0,0,0,0
16765,1,2,3,1,3388,0,0,7,1,0,0,0
16766,1,2,3,1,888,0,200871,0,0,0,0,0
16767,1,1,4,1,500,0,58737,3,0,0,0,0
16768,1,1,4,0,0,0,0,0,0,0,0,0
16769,1,2,3,1,1100,0,17225,0,0,0,0,0
16770,4,2,2,1,0,0,0,1,0,0,0,1
16771,1,2,3,0,1000,0,72000,0,0,0,0,0
16772,1,2,2,0,0,0,0,7,0,0,0,0
16773,2,1,4,1,0,0,0,13,0,0,0,0
16774,1,1,4,1,3000,0,46562,37,0,0,0,0
16775,1,2,3,0,700,0,24846,1,0,0,0,0
16776,2,2,3,1,750,0,20600,16,0,0,0,0
16777,4,1,3,0,700,0,24160,36,1,0,0,0
16778,1,1,4,0,0,0,0,2,0,0,0,0
16779,1,1,4,0,500,0,3000,11,9,0,0,0
16780,2,2,3,1,0,0,0,9,0,0,0,0
